relation_id	relation_type	left_candidate_id	right_candidate_id	left_batch_id	right_batch_id	left_source_record_id	right_source_record_id	semantic_score	trigram_dice	bigram_dice	identifier_jaccard	scope_relation	version_relation	shared_identifiers	review_action
REL-00877	exact-text-duplicate	R01-A2936	R01-A2945	R01	R01	R01-17	R01-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00878	exact-text-duplicate	R01-A3025	R01-A3027	R01	R01	R01-17	R01-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00879	exact-text-duplicate	R01-A3025	R01-A3029	R01	R01	R01-17	R01-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00880	exact-text-duplicate	R01-A3051	R02-A0153	R01	R02	R01-19	R02-09	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00881	exact-text-duplicate	R01-A3052	R02-A0154	R01	R02	R01-19	R02-09	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00882	exact-text-duplicate	R02-A0105	R02-A0106	R02	R02	R02-08	R02-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00883	exact-text-duplicate	R02-A0311	R02-A0658	R02	R02	R02-11	R02-16	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00884	exact-text-duplicate	R02-A0311	R02-A0714	R02	R02	R02-11	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00885	exact-text-duplicate	R02-A0311	R02-A0753	R02	R02	R02-11	R02-18	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00886	exact-text-duplicate	R02-A0459	R02-A0531	R02	R02	R02-13	R02-14	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00887	exact-text-duplicate	R02-A0473	R02-A0669	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00888	exact-text-duplicate	R02-A0475	R02-A0671	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00889	exact-text-duplicate	R02-A0477	R02-A0673	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00890	exact-text-duplicate	R02-A0480	R02-A0676	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00891	exact-text-duplicate	R02-A0481	R02-A0677	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00892	exact-text-duplicate	R02-A0488	R02-A0684	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00893	exact-text-duplicate	R02-A0489	R02-A0685	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00894	exact-text-duplicate	R02-A0490	R02-A0686	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00895	exact-text-duplicate	R02-A0513	R02-A0696	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00896	exact-text-duplicate	R02-A0514	R02-A0697	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00897	exact-text-duplicate	R02-A0515	R02-A0698	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00898	exact-text-duplicate	R02-A0517	R02-A0700	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00899	exact-text-duplicate	R02-A0518	R02-A0701	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00900	exact-text-duplicate	R02-A0519	R02-A0702	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00901	exact-text-duplicate	R02-A0522	R02-A0705	R02	R02	R02-14	R02-17	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00902	exact-text-duplicate	R03-A0003	R03-A0386	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00903	exact-text-duplicate	R03-A0003	R03-A0657	R03	R03	R03-01	R03-10	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00904	exact-text-duplicate	R03-A0003	R03-A0736	R03	R03	R03-01	R03-12	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00905	exact-text-duplicate	R03-A0003	R03-A0791	R03	R03	R03-01	R03-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00906	exact-text-duplicate	R03-A0003	R03-A0886	R03	R03	R03-01	R03-15	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00907	exact-text-duplicate	R03-A0003	R03-A0952	R03	R03	R03-01	R03-16	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00908	exact-text-duplicate	R03-A0003	R03-A1009	R03	R03	R03-01	R03-17	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00909	exact-text-duplicate	R03-A0003	R03-A1324	R03	R03	R03-01	R03-23	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00910	exact-text-duplicate	R03-A0003	R03-A1411	R03	R03	R03-01	R03-24	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00911	exact-text-duplicate	R03-A0003	R03-A1419	R03	R03	R03-01	R03-24	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00912	exact-text-duplicate	R03-A0003	R03-A1485	R03	R03	R03-01	R03-25	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00913	exact-text-duplicate	R03-A0003	R03-A1488	R03	R03	R03-01	R03-25	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00914	exact-text-duplicate	R03-A0003	R03-A1589	R03	R03	R03-01	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00915	exact-text-duplicate	R03-A0003	R03-A1596	R03	R03	R03-01	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00916	exact-text-duplicate	R03-A0003	R03-A1657	R03	R03	R03-01	R03-28	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00917	exact-text-duplicate	R03-A0003	R03-A1666	R03	R03	R03-01	R03-28	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00918	exact-text-duplicate	R03-A0003	R03-A1741	R03	R03	R03-01	R03-29	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00919	exact-text-duplicate	R03-A0003	R03-A2891	R03	R03	R03-01	R03-44	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00920	exact-text-duplicate	R03-A0003	R03-A2988	R03	R03	R03-01	R03-45	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00921	exact-text-duplicate	R03-A0003	R03-A3034	R03	R03	R03-01	R03-46	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00922	exact-text-duplicate	R03-A0003	R03-A3040	R03	R03	R03-01	R03-46	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00923	exact-text-duplicate	R03-A0006	R03-A0023	R03	R03	R03-01	R03-01	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00924	exact-text-duplicate	R03-A0006	R03-A0388	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00925	exact-text-duplicate	R03-A0006	R03-A0396	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00926	exact-text-duplicate	R03-A0006	R03-A0556	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00927	exact-text-duplicate	R03-A0006	R03-A0564	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00928	exact-text-duplicate	R03-A0006	R03-A0743	R03	R03	R03-01	R03-12	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00929	exact-text-duplicate	R03-A0006	R03-A0789	R03	R03	R03-01	R03-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00930	exact-text-duplicate	R03-A0006	R03-A2896	R03	R03	R03-01	R03-44	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00931	exact-text-duplicate	R03-A0009	R03-A0026	R03	R03	R03-01	R03-01	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00932	exact-text-duplicate	R03-A0009	R03-A0206	R03	R03	R03-01	R03-03	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00933	exact-text-duplicate	R03-A0009	R03-A0390	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00934	exact-text-duplicate	R03-A0009	R03-A0399	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00935	exact-text-duplicate	R03-A0009	R03-A0559	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00936	exact-text-duplicate	R03-A0009	R03-A0567	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00937	exact-text-duplicate	R03-A0009	R03-A0664	R03	R03	R03-01	R03-10	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00938	exact-text-duplicate	R03-A0009	R03-A0738	R03	R03	R03-01	R03-12	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00939	exact-text-duplicate	R03-A0009	R03-A0747	R03	R03	R03-01	R03-12	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00940	exact-text-duplicate	R03-A0009	R03-A0793	R03	R03	R03-01	R03-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00941	exact-text-duplicate	R03-A0009	R03-A0797	R03	R03	R03-01	R03-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00942	exact-text-duplicate	R03-A0009	R03-A0889	R03	R03	R03-01	R03-15	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00943	exact-text-duplicate	R03-A0009	R03-A0893	R03	R03	R03-01	R03-15	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00944	exact-text-duplicate	R03-A0009	R03-A0954	R03	R03	R03-01	R03-16	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00945	exact-text-duplicate	R03-A0009	R03-A0959	R03	R03	R03-01	R03-16	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00946	exact-text-duplicate	R03-A0009	R03-A1013	R03	R03	R03-01	R03-17	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00947	exact-text-duplicate	R03-A0009	R03-A1330	R03	R03	R03-01	R03-23	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00948	exact-text-duplicate	R03-A0009	R03-A1414	R03	R03	R03-01	R03-24	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00949	exact-text-duplicate	R03-A0009	R03-A1421	R03	R03	R03-01	R03-24	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00950	exact-text-duplicate	R03-A0009	R03-A1591	R03	R03	R03-01	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00951	exact-text-duplicate	R03-A0009	R03-A1598	R03	R03	R03-01	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00952	exact-text-duplicate	R03-A0009	R03-A1660	R03	R03	R03-01	R03-28	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00953	exact-text-duplicate	R03-A0009	R03-A1669	R03	R03	R03-01	R03-28	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00954	exact-text-duplicate	R03-A0009	R03-A1743	R03	R03	R03-01	R03-29	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00955	exact-text-duplicate	R03-A0009	R03-A1750	R03	R03	R03-01	R03-29	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00956	exact-text-duplicate	R03-A0009	R03-A2903	R03	R03	R03-01	R03-44	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00957	exact-text-duplicate	R03-A0009	R03-A2990	R03	R03	R03-01	R03-45	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00958	exact-text-duplicate	R03-A0009	R03-A2996	R03	R03	R03-01	R03-45	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00959	exact-text-duplicate	R03-A0009	R03-A3037	R03	R03	R03-01	R03-46	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00960	exact-text-duplicate	R03-A0009	R03-A3043	R03	R03	R03-01	R03-46	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00961	exact-text-duplicate	R03-A0011	R03-A0392	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00962	exact-text-duplicate	R03-A0011	R03-A0561	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00963	exact-text-duplicate	R03-A0011	R03-A0659	R03	R03	R03-01	R03-10	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00964	exact-text-duplicate	R03-A0011	R03-A0741	R03	R03	R03-01	R03-12	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00965	exact-text-duplicate	R03-A0011	R03-A0795	R03	R03	R03-01	R03-13	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00966	exact-text-duplicate	R03-A0011	R03-A0891	R03	R03	R03-01	R03-15	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00967	exact-text-duplicate	R03-A0011	R03-A0956	R03	R03	R03-01	R03-16	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00968	exact-text-duplicate	R03-A0011	R03-A1011	R03	R03	R03-01	R03-17	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00969	exact-text-duplicate	R03-A0011	R03-A1593	R03	R03	R03-01	R03-27	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00970	exact-text-duplicate	R03-A0011	R03-A1663	R03	R03	R03-01	R03-28	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00971	exact-text-duplicate	R03-A0011	R03-A1746	R03	R03	R03-01	R03-29	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00972	exact-text-duplicate	R03-A0011	R03-A2994	R03	R03	R03-01	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00973	exact-text-duplicate	R03-A0024	R03-A0397	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00974	exact-text-duplicate	R03-A0040	R03-A0410	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	ea1.1,uc-004	review-together-never-auto-merge
REL-00975	exact-text-duplicate	R03-A0040	R03-A0573	R03	R03	R03-01	R03-08	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	ea1.1,uc-004	review-together-never-auto-merge
REL-00976	exact-text-duplicate	R03-A0060	R03-A0427	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	e2.1	review-together-never-auto-merge
REL-00977	exact-text-duplicate	R03-A0065	R03-A0073	R03	R03	R03-01	R03-01	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00978	exact-text-duplicate	R03-A0087	R03-A0430	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00979	exact-text-duplicate	R03-A0141	R03-A0474	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker	uc-003	review-together-never-auto-merge
REL-00980	exact-text-duplicate	R03-A0145	R03-A0477	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00981	exact-text-duplicate	R03-A0154	R03-A0479	R03	R03	R03-01	R03-06	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00982	exact-text-duplicate	R03-A0175	R03-A0618	R03	R03	R03-02	R03-09	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00983	exact-text-duplicate	R03-A0177	R03-A0620	R03	R03	R03-02	R03-09	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00984	exact-text-duplicate	R03-A0182	R03-A0626	R03	R03	R03-02	R03-09	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00985	exact-text-duplicate	R03-A0216	R03-A1492	R03	R03	R03-03	R03-25	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00986	exact-text-duplicate	R03-A0229	R08-A1037	R03	R08	R03-03	R08-54	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00987	exact-text-duplicate	R03-A0260	R04-A0199	R03	R04	R03-04	R04-05	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	different-version-or-scope-markers		retain-separate-version-scope-and-review-link
REL-00988	exact-text-duplicate	R03-A0426	R03-A0978	R03	R03	R03-06	R03-16	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00989	exact-text-duplicate	R03-A0426	R03-A1280	R03	R03	R03-06	R03-22	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00990	exact-text-duplicate	R03-A0426	R03-A1624	R03	R03	R03-06	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00991	exact-text-duplicate	R03-A0426	R03-A1691	R03	R03	R03-06	R03-28	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00992	exact-text-duplicate	R03-A0426	R03-A1770	R03	R03	R03-06	R03-29	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00993	exact-text-duplicate	R03-A0426	R03-A3011	R03	R03	R03-06	R03-45	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00994	exact-text-duplicate	R03-A0426	R03-A3062	R03	R03	R03-06	R03-46	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00995	exact-text-duplicate	R03-A0681	R03-A1501	R03	R03	R03-10	R03-25	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00996	exact-text-duplicate	R03-A0762	R03-A0815	R03	R03	R03-12	R03-13	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00997	exact-text-duplicate	R03-A0762	R03-A0916	R03	R03	R03-12	R03-15	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-00998	exact-text-duplicate	R03-A0762	R03-A1035	R03	R03	R03-12	R03-17	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-00999	exact-text-duplicate	R03-A0808	R03-A0811	R03	R03	R03-13	R03-13	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01000	exact-text-duplicate	R03-A0823	R03-A0827	R03	R03	R03-13	R03-13	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01001	exact-text-duplicate	R03-A0823	R03-A0831	R03	R03	R03-13	R03-13	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01002	exact-text-duplicate	R03-A0834	R03-A0932	R03	R03	R03-13	R03-15	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01003	exact-text-duplicate	R03-A0834	R03-A0989	R03	R03	R03-13	R03-16	1.0000	1.0000	1.0000	1.0000	same-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01004	exact-text-duplicate	R03-A0834	R03-A1052	R03	R03	R03-13	R03-17	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01005	exact-text-duplicate	R03-A0834	R03-A1722	R03	R03	R03-13	R03-28	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01006	exact-text-duplicate	R03-A0834	R03-A1794	R03	R03	R03-13	R03-29	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01007	exact-text-duplicate	R03-A0834	R03-A3022	R03	R03	R03-13	R03-45	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01008	exact-text-duplicate	R03-A0834	R03-A3083	R03	R03	R03-13	R03-46	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01009	exact-text-duplicate	R03-A0859	R06-A0046	R03	R06	R03-14	R06-14	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01010	exact-text-duplicate	R03-A0878	R06-A0025	R03	R06	R03-14	R06-09	1.0000	1.0000	1.0000	1.0000	compatible-domain-scope	no-explicit-version-marker		review-together-never-auto-merge
REL-01011	exact-text-duplicate	R03-A0947	R03-A1234	R03	R03	R03-16	R03-22	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01012	exact-text-duplicate	R03-A0947	R03-A1586	R03	R03	R03-16	R03-27	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01013	exact-text-duplicate	R03-A0947	R03-A1812	R03	R03	R03-16	R03-30	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01014	exact-text-duplicate	R03-A0947	R03-A1935	R03	R03	R03-16	R03-32	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01015	exact-text-duplicate	R03-A0947	R03-A2018	R03	R03	R03-16	R03-33	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01016	exact-text-duplicate	R03-A0947	R03-A2108	R03	R03	R03-16	R03-34	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01017	exact-text-duplicate	R03-A0947	R03-A2206	R03	R03	R03-16	R03-35	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
REL-01018	exact-text-duplicate	R03-A0968	R03-A1259	R03	R03	R03-16	R03-22	1.0000	1.0000	1.0000	1.0000	different-domain-scope	no-explicit-version-marker		retain-separate-scope-and-review-link
